2010-03-02T18:00:00.000000000Z,1.49778,1.49878,1.49422,1.49716,2929
2010-03-02T22:00:00.000000000Z,1.49732,1.50642,1.49596,1.50567,3844
2010-03-03T02:00:00.000000000Z,1.50563,1.50757,1.50357,1.50379,2498
2010-03-03T06:00:00.000000000Z,1.50375,1.50678,1.49765,1.50436,8426
2010-03-03T10:00:00.000000000Z,1.50440,1.50674,1.50124,1.50534,8753
2010-03-03T14:00:00.000000000Z,1.50530,1.51274,1.50317,1.51213,10087
2010-03-03T18:00:00.000000000Z,1.51208,1.51317,1.50880,1.50988,2868
2010-03-03T22:00:00.000000000Z,1.51012,1.51083,1.50794,1.50934,1613
2010-03-04T02:00:00.000000000Z,1.50930,1.51002,1.50650,1.50752,1819
2010-03-04T06:00:00.000000000Z,1.50748,1.50782,1.50234,1.50588,6322
2010-03-04T10:00:00.000000000Z,1.50584,1.51197,1.50580,1.51020,7579
2010-03-04T14:00:00.000000000Z,1.51024,1.51364,1.50062,1.50408,10418
2010-03-04T18:00:00.000000000Z,1.50404,1.50404,1.50161,1.50326,2541
2010-03-04T22:00:00.000000000Z,1.50332,1.50422,1.50214,1.50402,1902
2010-03-05T02:00:00.000000000Z,1.50406,1.50666,1.50340,1.50340,1352
2010-03-05T06:00:00.000000000Z,1.50344,1.50560,1.50064,1.50356,5767
2010-03-05T10:00:00.000000000Z,1.50352,1.50558,1.49933,1.50362,6164
2010-03-05T14:00:00.000000000Z,1.50366,1.51486,1.50127,1.51158,7593
2010-03-05T18:00:00.000000000Z,1.51155,1.51670,1.51142,1.51382,2503
2010-03-07T22:00:00.000000000Z,1.51328,1.51684,1.51272,1.51594,2777
2010-03-08T02:00:00.000000000Z,1.51590,1.51876,1.51536,1.51702,2292
2010-03-08T06:00:00.000000000Z,1.51698,1.51958,1.51330,1.51650,5331
2010-03-08T10:00:00.000000000Z,1.51646,1.51664,1.51136,1.51468,5136
2010-03-08T14:00:00.000000000Z,1.51466,1.51696,1.50316,1.50838,7273
2010-03-08T18:00:00.000000000Z,1.50844,1.50870,1.50596,1.50662,1385
2010-03-08T22:00:00.000000000Z,1.50648,1.50698,1.49940,1.50118,2949
2010-03-09T02:00:00.000000000Z,1.50114,1.50280,1.50000,1.50182,2052
2010-03-09T06:00:00.000000000Z,1.50186,1.50281,1.49380,1.49630,7998
2010-03-09T10:00:00.000000000Z,1.49634,1.49808,1.49366,1.49692,5322
2010-03-09T14:00:00.000000000Z,1.49696,1.50050,1.49548,1.50006,5961
2010-03-09T18:00:00.000000000Z,1.50010,1.50156,1.49838,1.49970,2421
2010-03-09T22:00:00.000000000Z,1.49978,1.50164,1.49646,1.49700,2089
2010-03-10T02:00:00.000000000Z,1.49702,1.49818,1.49570,1.49746,1747
2010-03-10T06:00:00.000000000Z,1.49744,1.49822,1.48860,1.49032,7904
2010-03-10T10:00:00.000000000Z,1.49030,1.49552,1.48730,1.49542,5556
2010-03-10T14:00:00.000000000Z,1.49546,1.49938,1.49210,1.49622,6832
2010-03-10T18:00:00.000000000Z,1.49618,1.49874,1.49476,1.49774,2326
2010-03-10T22:00:00.000000000Z,1.49782,1.49884,1.49564,1.49692,1931
2010-03-11T02:00:00.000000000Z,1.49688,1.49880,1.49490,1.49750,1982
2010-03-11T06:00:00.000000000Z,1.49746,1.50114,1.49463,1.50018,4352
2010-03-11T10:00:00.000000000Z,1.50022,1.50648,1.50022,1.50170,6129
2010-03-11T14:00:00.000000000Z,1.50166,1.50668,1.49924,1.50366,6779
2010-03-11T18:00:00.000000000Z,1.50370,1.50638,1.50314,1.50612,1848
2010-03-11T22:00:00.000000000Z,1.50618,1.50874,1.50396,1.50434,1777
2010-03-12T02:00:00.000000000Z,1.50438,1.50752,1.50368,1.50602,1586
2010-03-12T06:00:00.000000000Z,1.50598,1.51538,1.50272,1.51464,5800
2010-03-12T10:00:00.000000000Z,1.51468,1.51730,1.51328,1.51508,6804
2010-03-12T14:00:00.000000000Z,1.51504,1.52186,1.51238,1.51660,6913
2010-03-12T18:00:00.000000000Z,1.51663,1.52085,1.51663,1.52048,1685
2010-03-14T21:00:00.000000000Z,1.51772,1.51996,1.51628,1.51632,1230
2010-03-15T01:00:00.000000000Z,1.51636,1.51920,1.51534,1.51588,2257
2010-03-15T05:00:00.000000000Z,1.51592,1.52075,1.50954,1.51044,4820
2010-03-15T09:00:00.000000000Z,1.51052,1.51052,1.50200,1.50532,6333
2010-03-15T13:00:00.000000000Z,1.50536,1.50872,1.50278,1.50324,6486
2010-03-15T17:00:00.000000000Z,1.50320,1.50624,1.50312,1.50570,1725
2010-03-15T21:00:00.000000000Z,1.50576,1.50644,1.50418,1.50618,1412
2010-03-16T01:00:00.000000000Z,1.50614,1.50720,1.50538,1.50568,1434
2010-03-16T05:00:00.000000000Z,1.50572,1.50597,1.49780,1.50440,5355
2010-03-16T09:00:00.000000000Z,1.50444,1.51540,1.50371,1.51342,6313
